[17:34:48]:端口“COM20”不存在。


[17:35:56]:端口“COM20”不存在。


[17:38:08]:端口“COM20”不存在。


[17:38:09]:端口“COM20”不存在。


[17:39:49]:Start Listening.
03,03,45,03,45,02,03,45,02,08,03,45,02,08,07,03,45,02,08,07,01
03,03,44,03,44,02,03,44,02,08,03,44,02,08,07,03,44,02,08,07,01
03,03,43,03,43,02,03,43,02,08,03,43,02,08,07,03,43,02,08,07,01
03,03,42,03,42,02,03,42,02,08,03,42,02,08,07,03,42,02,08,07,01
03,03,41,03,41,02,03,41,02,08,03,41,02,08,07,03,41,02,08,07,01
03,03,40,03,40,02,03,40,02,08,03,40,02,08,07,03,40,02,08,07,01
03,03,39,03,39,02,03,39,02,08,03,39,02,08,07,03,39,02,08,07,01
03,03,38,03,38,02,03,38,02,08,03,38,02,08,07,03,38,02,08,07,01
03,03,37,03,37,02,03,37,02,08,03,37,02,08,07,03,37,02,08,07,01
03,03,36,03,36,02,03,36,02,08,03,36,02,08,07,03,36,02,08,07,01
03,03,35,03,35,02,03,35,02,08,03,35,02,08,07,03,35,02,08,07,01
03,03,34,03,34,02,03,34,02,08,03,34,02,08,07,03,34,02,08,07,01
03,03,33,03,33,02,03,33,02,08,03,33,02,08,07,03,33,02,08,07,01
03,03,32,03,32,02,03,32,02,08,03,32,02,08,07,03,32,02,08,07,01
03,03,31,03,31,02,03,31,02,08,03,31,02,08,07,03,31,02,08,07,01
03,03,30,03,30,02,03,30,02,08,03,30,02,08,07,03,30,02,08,07,01
03,03,29,03,29,02,03,29,02,08,03,29,02,08,07,03,29,02,08,07,01
03,03,28,03,28,02,03,28,02,08,03,28,02,08,07,03,28,02,08,07,01


[17:39:49]:Start Listening.
04,04,14,04,14,02,04,14,02,02,04,14,02,02,00,04,14,02,02,00,01
04,04,13,04,13,02,04,13,02,02,04,13,02,02,00,04,13,02,02,00,01
04,04,12,04,12,02,04,12,02,02,04,12,02,02,00,04,12,02,02,00,01
04,04,12,04,12,02,04,12,02,02,04,12,02,02,00,04,12,02,02,00,01
04,04,12,04,12,02,04,12,02,02,04,12,02,02,01,04,12,02,02,01,01
04,04,12,04,12,02,04,12,02,02,04,12,02,02,02,04,12,02,02,02,01
04,04,12,04,12,02,04,12,02,03,04,12,02,03,02,04,12,02,03,02,01
04,04,12,04,12,02,04,12,02,04,04,12,02,04,02,04,12,02,04,02,01
04,04,12,04,12,02,04,12,02,05,04,12,02,05,02,04,12,02,05,02,01
04,04,12,04,12,02,04,12,02,05,04,12,02,05,03,04,12,02,05,03,01
04,04,12,04,12,02,04,12,02,05,04,12,02,05,04,04,12,02,05,04,01
04,04,12,04,12,02,04,12,02,05,04,12,02,05,05,04,12,02,05,05,01
04,04,12,04,12,02,04,12,02,05,04,12,02,05,06,04,12,02,05,06,01
04,04,12,04,12,02,04,12,02,05,04,12,02,05,07,04,12,02,05,07,01
04,04,12,04,12,02,04,12,02,06,04,12,02,06,07,04,12,02,06,07,01
04,04,12,04,12,02,04,12,02,07,04,12,02,07,07,04,12,02,07,07,01
04,04,12,04,12,02,04,12,02,08,04,12,02,08,07,04,12,02,08,07,01
04,04,11,04,11,02,04,11,02,08,04,11,02,08,07,04,11,02,08,07,01
04,04,10,04,10,02,04,10,02,08,04,10,02,08,07,04,10,02,08,07,01
04,04,09,04,09,02,04,09,02,08,04,09,02,08,07,04,09,02,08,07,01
04,04,08,04,08,02,04,08,02,08,04,08,02,08,07,04,08,02,08,07,01
04,04,07,04,07,02,04,07,02,08,04,07,02,08,07,04,07,02,08,07,01
04,04,06,04,06,02,04,06,02,08,04,06,02,08,07,04,06,02,08,07,01
04,04,05,04,05,02,04,05,02,08,04,05,02,08,07,04,05,02,08,07,01
04,04,04,04,04,02,04,04,02,08,04,04,02,08,07,04,04,02,08,07,01
04,04,03,04,03,02,04,03,02,08,04,03,02,08,07,04,03,02,08,07,01
04,04,02,04,02,02,04,02,02,08,04,02,02,08,07,04,02,02,08,07,01
04,04,01,04,01,02,04,01,02,08,04,01,02,08,07,04,01,02,08,07,01
04,04,00,04,00,02,04,00,02,08,04,00,02,08,07,04,00,02,08,07,01
03,03,59,03,59,02,03,59,02,08,03,59,02,08,07,03,59,02,08,07,01
03,03,58,03,58,02,03,58,02,08,03,58,02,08,07,03,58,02,08,07,01
03,03,57,03,57,02,03,57,02,08,03,57,02,08,07,03,57,02,08,07,01
03,03,56,03,56,02,03,56,02,08,03,56,02,08,07,03,56,02,08,07,01
03,03,55,03,55,02,03,55,02,08,03,55,02,08,07,03,55,02,08,07,01
03,03,54,03,54,02,03,54,02,08,03,54,02,08,07,03,54,02,08,07,01
03,03,53,03,53,02,03,53,02,08,03,53,02,08,07,03,53,02,08,07,01
03,03,52,03,52,02,03,52,02,08,03,52,02,08,07,03,52,02,08,07,01
03,03,51,03,51,02,03,51,02,08,03,51,02,08,07,03,51,02,08,07,01
03,03,50,03,50,02,03,50,02,08,03,50,02,08,07,03,50,02,08,07,01
03,03,49,03,49,02,03,49,02,08,03,49,02,08,07,03,49,02,08,07,01
03,03,48,03,48,02,03,48,02,08,03,48,02,08,07,03,48,02,08,07,01
03,03,47,03,47,02,03,47,02,08,03,47,02,08,07,03,47,02,08,07,01
03,03,46,03,46,02,03,46,02,08,03,46,02,08,07,03,46,02,08,07,01
03,03,45,03,45,02,03,45,02,08,03,45,02,08,07,03,45,02,08,07,01
03,03,44,03,44,02,03,44,02,08,03,44,02,08,07,03,44,02,08,07,01
03,03,43,03,43,02,03,43,02,08,03,43,02,08,07,03,43,02,08,07,01
03,03,42,03,42,02,03,42,02,08,03,42,02,08,07,03,42,02,08,07,01
03,03,41,03,41,02,03,41,02,08,03,41,02,08,07,03,41,02,08,07,01
03,03,40,03,40,02,03,40,02,08,03,40,02,08,07,03,40,02,08,07,01
03,03,39,03,39,02,03,39,02,08,03,39,02,08,07,03,39,02,08,07,01
03,03,38,03,38,02,03,38,02,08,03,38,02,08,07,03,38,02,08,07,01
03,03,37,03,37,02,03,37,02,08,03,37,02,08,07,03,37,02,08,07,01
03,03,36,03,36,02,03,36,02,08,03,36,02,08,07,03,36,02,08,07,01
03,03,35,03,35,02,03,35,02,08,03,35,02,08,07,03,35,02,08,07,01
03,03,34,03,34,02,03,34,02,08,03,34,02,08,07,03,34,02,08,07,01
03,03,33,03,33,02,03,33,02,08,03,33,02,08,07,03,33,02,08,07,01
03,03,32,03,32,02,03,32,02,08,03,32,02,08,07,03,32,02,08,07,01
03,03,31,03,31,02,03,31,02,08,03,31,02,08,07,03,31,02,08,07,01
03,03,30,03,30,02,03,30,02,08,03,30,02,08,07,03,30,02,08,07,01
03,03,29,03,29,02,03,29,02,08,03,29,02,08,07,03,29,02,08,07,01
03,03,28,03,28,02,03,28,02,08,03,28,02,08,07,03,28,02,08,07,01


[17:51:07]:Start Listening.
02,02,19,02,19,52,02,19,52,08,02,19,52,08,07,02,19,52,08,07,01
02,02,18,02,18,52,02,18,52,08,02,18,52,08,07,02,18,52,08,07,01
02,02,17,02,17,52,02,17,52,08,02,17,52,08,07,02,17,52,08,07,01
02,02,16,02,16,52,02,16,52,08,02,16,52,08,07,02,16,52,08,07,01
02,02,15,02,15,52,02,15,52,08,02,15,52,08,07,02,15,52,08,07,01
02,02,14,02,14,52,02,14,52,08,02,14,52,08,07,02,14,52,08,07,01
02,02,13,02,13,52,02,13,52,08,02,13,52,08,07,02,13,52,08,07,01
02,02,12,02,12,52,02,12,52,08,02,12,52,08,07,02,12,52,08,07,01
02,02,11,02,11,52,02,11,52,08,02,11,52,08,07,02,11,52,08,07,01


[17:51:07]:Start Listening.
02,02,19,02,19,52,02,19,52,08,02,19,52,08,07,02,19,52,08,07,01
02,02,18,02,18,52,02,18,52,08,02,18,52,08,07,02,18,52,08,07,01
02,02,17,02,17,52,02,17,52,08,02,17,52,08,07,02,17,52,08,07,01
02,02,16,02,16,52,02,16,52,08,02,16,52,08,07,02,16,52,08,07,01
02,02,15,02,15,52,02,15,52,08,02,15,52,08,07,02,15,52,08,07,01
02,02,14,02,14,52,02,14,52,08,02,14,52,08,07,02,14,52,08,07,01
02,02,13,02,13,52,02,13,52,08,02,13,52,08,07,02,13,52,08,07,01
02,02,12,02,12,52,02,12,52,08,02,12,52,08,07,02,12,52,08,07,01
02,02,11,02,11,52,02,11,52,08,02,11,52,08,07,02,11,52,08,07,01


[18:13:23]:Start Listening.
08,08,00,08,00,02,08,00,02,00,08,00,02,00,00,08,00,02,00,00,01
08,08,00,08,00,02,08,00,02,00,08,00,02,00,00,08,00,02,00,00,01
07,07,59,07,59,02,07,59,02,00,07,59,02,00,00,07,59,02,00,00,01
07,07,58,07,58,02,07,58,02,00,07,58,02,00,00,07,58,02,00,00,01
07,07,57,07,57,02,07,57,02,00,07,57,02,00,00,07,57,02,00,00,01
07,07,56,07,56,02,07,56,02,00,07,56,02,00,00,07,56,02,00,00,01
07,07,55,07,55,02,07,55,02,00,07,55,02,00,00,07,55,02,00,00,01
07,07,54,07,54,02,07,54,02,00,07,54,02,00,00,07,54,02,00,00,01
07,07,53,07,53,02,07,53,02,00,07,53,02,00,00,07,53,02,00,00,01
07,07,52,07,52,02,07,52,02,00,07,52,02,00,00,07,52,02,00,00,01
07,07,51,07,51,02,07,51,02,00,07,51,02,00,00,07,51,02,00,00,01
07,07,50,07,50,02,07,50,02,00,07,50,02,00,00,07,50,02,00,00,01
07,07,49,07,49,02,07,49,02,00,07,49,02,00,00,07,49,02,00,00,01
07,07,48,07,48,02,07,48,02,00,07,48,02,00,00,07,48,02,00,00,01
07,07,47,07,47,02,07,47,02,00,07,47,02,00,00,07,47,02,00,00,01
07,07,46,07,46,02,07,46,02,00,07,46,02,00,00,07,46,02,00,00,01
07,07,45,07,45,02,07,45,02,00,07,45,02,00,00,07,45,02,00,00,01
07,07,44,07,44,02,07,44,02,00,07,44,02,00,00,07,44,02,00,00,01
07,07,43,07,43,02,07,43,02,00,07,43,02,00,00,07,43,02,00,00,01
07,07,42,07,42,02,07,42,02,00,07,42,02,00,00,07,42,02,00,00,01
07,07,41,07,41,02,07,41,02,00,07,41,02,00,00,07,41,02,00,00,01
07,07,40,07,40,02,07,40,02,00,07,40,02,00,00,07,40,02,00,00,01
07,07,39,07,39,02,07,39,02,00,07,39,02,00,00,07,39,02,00,00,01
07,07,38,07,38,02,07,38,02,00,07,38,02,00,00,07,38,02,00,00,01
07,07,37,07,37,02,07,37,02,00,07,37,02,00,00,07,37,02,00,00,01
07,07,36,07,36,02,07,36,02,00,07,36,02,00,00,07,36,02,00,00,01
07,07,35,07,35,02,07,35,02,00,07,35,02,00,00,07,35,02,00,00,01
07,07,34,07,34,02,07,34,02,00,07,34,02,00,00,07,34,02,00,00,01
07,07,33,07,33,02,07,33,02,00,07,33,02,00,00,07,33,02,00,00,01
07,07,32,07,32,02,07,32,02,00,07,32,02,00,00,07,32,02,00,00,01
07,07,31,07,31,02,07,31,02,00,07,31,02,00,00,07,31,02,00,00,01
07,07,30,07,30,02,07,30,02,00,07,30,02,00,00,07,30,02,00,00,01
07,07,29,07,29,02,07,29,02,00,07,29,02,00,00,07,29,02,00,00,01
07,07,28,07,28,02,07,28,02,00,07,28,02,00,00,07,28,02,00,00,01
07,07,27,07,27,02,07,27,02,00,07,27,02,00,00,07,27,02,00,00,01
07,07,26,07,26,02,07,26,02,00,07,26,02,00,00,07,26,02,00,00,01
07,07,25,07,25,02,07,25,02,00,07,25,02,00,00,07,25,02,00,00,01
07,07,24,07,24,02,07,24,02,00,07,24,02,00,00,07,24,02,00,00,01
07,07,23,07,23,02,07,23,02,00,07,23,02,00,00,07,23,02,00,00,01
07,07,22,07,22,02,07,22,02,00,07,22,02,00,00,07,22,02,00,00,01
07,07,21,07,21,02,07,21,02,00,07,21,02,00,00,07,21,02,00,00,01
07,07,20,07,20,02,07,20,02,00,07,20,02,00,00,07,20,02,00,00,01
07,07,19,07,19,02,07,19,02,00,07,19,02,00,00,07,19,02,00,00,01
07,07,18,07,18,02,07,18,02,00,07,18,02,00,00,07,18,02,00,00,01
07,07,17,07,17,02,07,17,02,00,07,17,02,00,00,07,17,02,00,00,01
07,07,16,07,16,02,07,16,02,00,07,16,02,00,00,07,16,02,00,00,01
07,07,15,07,15,02,07,15,02,00,07,15,02,00,00,07,15,02,00,00,01
07,07,14,07,14,02,07,14,02,00,07,14,02,00,00,07,14,02,00,00,01
07,07,13,07,13,02,07,13,02,00,07,13,02,00,00,07,13,02,00,00,01
07,07,12,07,12,02,07,12,02,00,07,12,02,00,00,07,12,02,00,00,01
07,07,11,07,11,02,07,11,02,00,07,11,02,00,00,07,11,02,00,00,01
07,07,10,07,10,02,07,10,02,00,07,10,02,00,00,07,10,02,00,00,01
07,07,09,07,09,02,07,09,02,00,07,09,02,00,00,07,09,02,00,00,01
07,07,08,07,08,02,07,08,02,00,07,08,02,00,00,07,08,02,00,00,01
07,07,07,07,07,02,07,07,02,00,07,07,02,00,00,07,07,02,00,00,01
07,07,06,07,06,02,07,06,02,00,07,06,02,00,00,07,06,02,00,00,01
07,07,05,07,05,02,07,05,02,00,07,05,02,00,00,07,05,02,00,00,01
07,07,04,07,04,02,07,04,02,00,07,04,02,00,00,07,04,02,00,00,01
07,07,03,07,03,02,07,03,02,00,07,03,02,00,00,07,03,02,00,00,01
07,07,03,07,03,B2,07,03,B2,00,07,03,B2,00,00,07,03,B2,00,00,C1
01,01,00,01,00,B2,01,00,B2,00,01,00,B2,00,00,01,00,B2,00,00,C1
07,07,02,07,02,B2,07,02,B2,00,07,02,B2,00,00,07,02,B2,00,00,01
07,07,01,07,01,B2,07,01,B2,00,07,01,B2,00,00,07,01,B2,00,00,01
07,07,00,07,00,B2,07,00,B2,00,07,00,B2,00,00,07,00,B2,00,00,01
07,07,01,07,01,03,07,01,03,57,07,01,03,57,DF,07,01,03,57,DF,07,07,01,03,57,DF,07,01,07,01,03,57,DF,07,01,03,07,01,03,57,DF,07,01,03,57,07,01,03,57,DF,07,01,03,57,DF,07,01,03,57,DF,07,01,03,57,DF,07,07,01,03,57,DF,07,01,03,57,DF,07,01,07,01,03,57,DF,07,01,03,57,DF,07,01,03,07,01,03,57,DF,07,01,03,57,DF,07,01,03,57,07,01,03,57,DF,07,01,03,57,DF,07,01,03,57,DF,07,01,03,57,DF,07,01,03,57,DF,07,01,03,57,DF,DF,07,01,03,57,DF,07,01,03,57,DF,07,01,03,57,DF,DF,06,07,01,03,57,DF,07,01,03,57,DF,07,01,03,57,DF,DF,06,59,07,01,03,57,DF,07,01,03,57,DF,07,01,03,57,DF,DF,06,59,B2,07,01,03,57,DF,07,01,03,57,DF,07,01,03,57,DF,DF,06,59,B2,00,07,01,03,57,DF,07,01,03,57,DF,07,01,03,57,DF,DF,06,59,B2,00,00,07,01,03,57,DF,07,01,03,57,DF,07,01,03,57,DF,DF,06,59,B2,00,00,01
07,07,01,07,01,03,07,01,03,57,07,01,03,57,DF,07,01,03,57,DF,07,07,01,03,57,DF,07,01,07,01,03,57,DF,07,01,03,07,01,03,57,DF,07,01,03,57,07,01,03,57,DF,07,01,03,57,DF,07,01,03,57,DF,07,01,03,57,DF,07,07,01,03,57,DF,07,01,03,57,DF,07,01,07,01,03,57,DF,07,01,03,57,DF,07,01,03,07,01,03,57,DF,07,01,03,57,DF,07,01,03,57,07,01,03,57,DF,07,01,03,57,DF,07,01,03,57,DF,07,01,03,57,DF,07,01,03,57,DF,07,01,03,57,DF,DF,07,01,03,57,DF,07,01,03,57,DF,07,01,03,57,DF,DF,06,07,01,03,57,DF,07,01,03,57,DF,07,01,03,57,DF,DF,06,58,07,01,03,57,DF,07,01,03,57,DF,07,01,03,57,DF,DF,06,58,B2,07,01,03,57,DF,07,01,03,57,DF,07,01,03,57,DF,DF,06,58,B2,00,07,01,03,57,DF,07,01,03,57,DF,07,01,03,57,DF,DF,06,58,B2,00,00,07,01,03,57,DF,07,01,03,57,DF,07,01,03,57,DF,DF,06,58,B2,00,00,01
07,07,01,07,01,03,07,01,03,57,07,01,03,57,DF,07,01,03,57,DF,07,07,01,03,57,DF,07,01,07,01,03,57,DF,07,01,03,07,01,03,57,DF,07,01,03,57,07,01,03,57,DF,07,01,03,57,DF,07,01,03,57,DF,07,01,03,57,DF,07,07,01,03,57,DF,07,01,03,57,DF,07,01,07,01,03,57,DF,07,01,03,57,DF,07,01,03,07,01,03,57,DF,07,01,03,57,DF,07,01,03,57,07,01,03,57,DF,07,01,03,57,DF,07,01,03,57,DF,07,01,03,57,DF,07,01,03,57,DF,07,01,03,57,DF,DF,07,01,03,57,DF,07,01,03,57,DF,07,01,03,57,DF,DF,06,07,01,03,57,DF,07,01,03,57,DF,07,01,03,57,DF,DF,06,57,07,01,03,57,DF,07,01,03,57,DF,07,01,03,57,DF,DF,06,57,B2,07,01,03,57,DF,07,01,03,57,DF,07,01,03,57,DF,DF,06,57,B2,00,07,01,03,57,DF,07,01,03,57,DF,07,01,03,57,DF,DF,06,57,B2,00,00,07,01,03,57,DF,07,01,03,57,DF,07,01,03,57,DF,DF,06,57,B2,00,00,01
07,07,01,07,01,03,07,01,03,57,07,01,03,57,DF,07,01,03,57,DF,07,07,01,03,57,DF,07,01,07,01,03,57,DF,07,01,03,07,01,03,57,DF,07,01,03,57,07,01,03,57,DF,07,01,03,57,DF,07,01,03,57,DF,07,01,03,57,DF,DF,07,01,03,57,DF,07,01,03,57,DF,DF,06,07,01,03,57,DF,07,01,03,57,DF,DF,06,56,07,01,03,57,DF,07,01,03,57,DF,DF,06,56,B2,07,01,03,57,DF,07,01,03,57,DF,DF,06,56,B2,00,07,01,03,57,DF,07,01,03,57,DF,DF,06,56,B2,00,00,07,01,03,57,DF,07,01,03,57,DF,DF,06,56,B2,00,00,01
06,06,55,06,55,B2,06,55,B2,00,06,55,B2,00,00,06,55,B2,00,00,01
06,06,01,06,01,03,06,01,03,57,06,01,03,57,DF,06,01,03,57,DF,06,06,01,03,57,DF,06,01,06,01,03,57,DF,06,01,03,06,01,03,57,DF,06,01,03,57,06,01,03,57,DF,06,01,03,57,DF,06,01,03,57,DF,06,01,03,57,DF,06,06,01,03,57,DF,06,01,03,57,DF,06,01,06,01,03,57,DF,06,01,03,57,DF,06,01,03,06,01,03,57,DF,06,01,03,57,DF,06,01,03,57,06,01,03,57,DF,06,01,03,57,DF,06,01,03,57,DF,06,01,03,57,DF,06,01,03,57,DF,06,01,03,57,DF,DF,06,01,03,57,DF,06,01,03,57,DF,06,01,03,57,DF,DF,06,06,01,03,57,DF,06,01,03,57,DF,06,01,03,57,DF,DF,06,54,06,01,03,57,DF,06,01,03,57,DF,06,01,03,57,DF,DF,06,54,B2,06,01,03,57,DF,06,01,03,57,DF,06,01,03,57,DF,DF,06,54,B2,00,06,01,03,57,DF,06,01,03,57,DF,06,01,03,57,DF,DF,06,54,B2,00,00,06,01,03,57,DF,06,01,03,57,DF,06,01,03,57,DF,DF,06,54,B2,00,00,01
06,06,01,06,01,03,06,01,03,57,06,01,03,57,DF,06,01,03,57,DF,06,06,01,03,57,DF,06,01,06,01,03,57,DF,06,01,03,06,01,03,57,DF,06,01,03,57,06,01,03,57,DF,06,01,03,57,DF,06,01,03,57,DF,06,01,03,57,DF,06,06,01,03,57,DF,06,01,03,57,DF,06,01,06,01,03,57,DF,06,01,03,57,DF,06,01,03,06,01,03,57,DF,06,01,03,57,DF,06,01,03,57,06,01,03,57,DF,06,01,03,57,DF,06,01,03,57,DF,06,01,03,57,DF,06,01,03,57,DF,06,01,03,57,DF,DF,06,01,03,57,DF,06,01,03,57,DF,06,01,03,57,DF,DF,06,06,01,03,57,DF,06,01,03,57,DF,06,01,03,57,DF,DF,06,54,06,01,03,57,DF,06,01,03,57,DF,06,01,03,57,DF,DF,06,54,B2,06,01,03,57,DF,06,01,03,57,DF,06,01,03,57,DF,DF,06,54,B2,00,06,01,03,57,DF,06,01,03,57,DF,06,01,03,57,DF,DF,06,54,B2,00,00,06,01,03,57,DF,06,01,03,57,DF,06,01,03,57,DF,DF,06,54,B2,00,00,01
08,08,00,08,00,B2,08,00,B2,00,08,00,B2,00,00,08,00,B2,00,00,01
07,07,59,07,59,B2,07,59,B2,00,07,59,B2,00,00,07,59,B2,00,00,01
07,07,58,07,58,B2,07,58,B2,00,07,58,B2,00,00,07,58,B2,00,00,01
07,07,57,07,57,B2,07,57,B2,00,07,57,B2,00,00,07,57,B2,00,00,01
07,07,56,07,56,B2,07,56,B2,00,07,56,B2,00,00,07,56,B2,00,00,01
07,07,55,07,55,B2,07,55,B2,00,07,55,B2,00,00,07,55,B2,00,00,01
07,07,54,07,54,B2,07,54,B2,00,07,54,B2,00,00,07,54,B2,00,00,01
07,07,53,07,53,B2,07,53,B2,00,07,53,B2,00,00,07,53,B2,00,00,01
07,07,52,07,52,B2,07,52,B2,00,07,52,B2,00,00,07,52,B2,00,00,01
07,07,51,07,51,B2,07,51,B2,00,07,51,B2,00,00,07,51,B2,00,00,01
07,07,50,07,50,B2,07,50,B2,00,07,50,B2,00,00,07,50,B2,00,00,01
07,07,49,07,49,B2,07,49,B2,00,07,49,B2,00,00,07,49,B2,00,00,01
07,07,48,07,48,B2,07,48,B2,00,07,48,B2,00,00,07,48,B2,00,00,01
07,07,47,07,47,B2,07,47,B2,00,07,47,B2,00,00,07,47,B2,00,00,01
07,07,46,07,46,B2,07,46,B2,00,07,46,B2,00,00,07,46,B2,00,00,01
07,07,45,07,45,B2,07,45,B2,00,07,45,B2,00,00,07,45,B2,00,00,01
07,07,44,07,44,B2,07,44,B2,00,07,44,B2,00,00,07,44,B2,00,00,01
07,07,43,07,43,B2,07,43,B2,00,07,43,B2,00,00,07,43,B2,00,00,01
07,07,42,07,42,B2,07,42,B2,00,07,42,B2,00,00,07,42,B2,00,00,01
07,07,41,07,41,B2,07,41,B2,00,07,41,B2,00,00,07,41,B2,00,00,01
07,07,40,07,40,B2,07,40,B2,00,07,40,B2,00,00,07,40,B2,00,00,01
07,07,39,07,39,B2,07,39,B2,00,07,39,B2,00,00,07,39,B2,00,00,01
07,07,38,07,38,B2,07,38,B2,00,07,38,B2,00,00,07,38,B2,00,00,01
07,07,37,07,37,B2,07,37,B2,00,07,37,B2,00,00,07,37,B2,00,00,01
07,07,36,07,36,B2,07,36,B2,00,07,36,B2,00,00,07,36,B2,00,00,01
07,07,35,07,35,B2,07,35,B2,00,07,35,B2,00,00,07,35,B2,00,00,01
07,07,34,07,34,B2,07,34,B2,00,07,34,B2,00,00,07,34,B2,00,00,01
07,07,33,07,33,B2,07,33,B2,00,07,33,B2,00,00,07,33,B2,00,00,01
07,07,32,07,32,B2,07,32,B2,00,07,32,B2,00,00,07,32,B2,00,00,01
07,07,31,07,31,B2,07,31,B2,00,07,31,B2,00,00,07,31,B2,00,00,01
07,07,30,07,30,B2,07,30,B2,00,07,30,B2,00,00,07,30,B2,00,00,01
07,07,29,07,29,B2,07,29,B2,00,07,29,B2,00,00,07,29,B2,00,00,01
07,07,28,07,28,B2,07,28,B2,00,07,28,B2,00,00,07,28,B2,00,00,01
07,07,27,07,27,B2,07,27,B2,00,07,27,B2,00,00,07,27,B2,00,00,01
08,08,00,08,00,02,08,00,02,00,08,00,02,00,00,08,00,02,00,00,01
08,08,00,08,00,02,08,00,02,00,08,00,02,00,00,08,00,02,00,00,01
07,07,59,07,59,02,07,59,02,00,07,59,02,00,00,07,59,02,00,00,01
07,07,58,07,58,02,07,58,02,00,07,58,02,00,00,07,58,02,00,00,01
07,07,57,07,57,02,07,57,02,00,07,57,02,00,00,07,57,02,00,00,01
07,07,56,07,56,02,07,56,02,00,07,56,02,00,00,07,56,02,00,00,01
07,07,55,07,55,02,07,55,02,00,07,55,02,00,00,07,55,02,00,00,01
07,07,54,07,54,02,07,54,02,00,07,54,02,00,00,07,54,02,00,00,01
07,07,53,07,53,02,07,53,02,00,07,53,02,00,00,07,53,02,00,00,01
07,07,52,07,52,02,07,52,02,00,07,52,02,00,00,07,52,02,00,00,01
